method,replicate,true,mean,red_fac,ess,interval,ci_lower,ci_upper,ci_covered,hpd_lower,hpd_upper,hpd_covered,taxon,seed
ecoevolity,0,0.003015881307064636,0.0077108159156786486,0.9997822056424012,4000.0,0.95,0.007422699592040934,0.008002464322459742,False,0.00740869303708433,0.007984466482014601,False,T2,seed9
starbeast,0,0.001142595530301126,0.0012057456271083351,1.001172132256732,206.1722560356562,0.95,0.0004648121638700372,0.0023756870713329205,True,0.00036542925566277883,0.0021681742641608435,True,root,seed9
starbeast,0,0.0009994477035341286,0.0015606152973570238,0.9998712238307244,1557.3624670468396,0.95,0.0013552936954995074,0.0017959170162877734,False,0.0013531059945821045,0.0017920568188331122,False,T1,seed9
starbeast,0,0.003015881307064636,0.006765042097497717,0.9998687862992568,3936.3738330177252,0.95,0.006013139717068386,0.00758930664049504,False,0.005997644103012534,0.007566733154961251,False,T2,seed9
ecoevolity,0,0.0012972931837055336,0.002277736270401636,1.0029222028546654,2808.3789498148717,0.95,0.0006796597476836386,0.004890448084402771,True,0.00045266444364160867,0.004425718491971611,True,root,seed4
ecoevolity,0,0.0033842920808219317,0.008431051478668836,0.9996050733121298,4000.0,0.95,0.00805875595839517,0.008797788285685032,False,0.008067452356151809,0.008804940039144244,False,T1,seed4
ecoevolity,0,0.0031777680605048248,0.007950852985665044,0.999953345680152,4000.0,0.95,0.007609416311627714,0.008300489347086748,False,0.007616073675685747,0.008301893292089631,False,T2,seed4
starbeast,0,0.0012972931837055336,0.001325019121316472,1.0007306257347246,194.70581977551976,0.95,0.0005080214781890037,0.002227602446294557,True,0.0005511126912904161,0.00225675703586604,True,root,seed4
starbeast,0,0.0033842920808219317,0.007571722278575131,1.000392833777903,5345.3720336875485,0.95,0.006735200372582905,0.008544160138666627,False,0.006647910058189479,0.008447714335073514,False,T1,seed4
starbeast,0,0.0031777680605048248,0.0072193571245680625,1.000160934154629,3521.525904469453,0.95,0.006403014480103883,0.008121083533391391,False,0.00635600261224343,0.008066848790239363,False,T2,seed4
ecoevolity,0,0.0015079536466817347,0.001991721882219779,0.9998062463599829,4000.0,0.95,0.0006580298771002394,0.004146186966366726,True,0.00047144772047090733,0.0037207195341154562,True,root,seed200
ecoevolity,0,0.0018320350799278032,0.0031775056897307787,0.9995161729115072,4000.0,0.95,0.0029972313339002373,0.003361302473211565,False,0.002987860994382097,0.0033510212161149623,False,T1,seed200
ecoevolity,0,0.0016293679469497036,0.002499574525414369,1.0001304585801265,4000.0,0.95,0.002335650715131976,0.00266606932693411,False,0.0023435643004722628,0.0026724944097354674,False,T2,seed200
starbeast,0,0.0015079536466817347,0.0012733699872190065,1.0002037444202605,199.25198826413924,0.95,0.0005465300901586321,0.0023382178606892717,True,0.0004881244080419086,0.0022022349610360827,True,root,seed200
starbeast,0,0.0018320350799278032,0.003039620557487915,0.9999658805242368,2113.7123841013613,0.95,0.0026795035611507137,0.003447510618296049,False,0.0026760191870524802,0.003441866235988401,False,T1,seed200
starbeast,0,0.0016293679469497036,0.0025060907306537748,1.0018724961712624,1874.9356903797907,0.95,0.0021966797020745205,0.002859183408126355,False,0.002186202342541578,0.002839709891645471,False,T2,seed200
ecoevolity,0,0.002937744258261277,0.0019887730254856285,1.001863500186997,3082.1710105299267,0.95,0.0006348526081631158,0.004071078544768873,True,0.0004890630598723387,0.003702192520985299,True,root,seed154
ecoevolity,0,0.0006472682843930457,0.0009359434652164633,1.0002857185177696,4000.0,0.95,0.0008407881355942952,0.0010361012882235978,False,0.0008413218921926018,0.0010361532842724196,False,T1,seed154
ecoevolity,0,0.0017704416994358655,0.0029714303278295263,0.999853479204148,3866.7491807404413,0.95,0.0027983611633263933,0.003151707317487177,False,0.0028064723411026127,0.003157837329460393,False,T2,seed154
starbeast,0,0.002937744258261277,0.002279312439295047,1.010085137807939,312.3397137564229,0.95,0.0010202749378669077,0.003571687536228345,True,0.0009458353781320064,0.003462463892029022,True,root,seed154
starbeast,0,0.0006472682843930457,0.0009425725802193354,0.9999175245258414,996.8530380423404,0.95,0.0008022754903439362,0.001100734235432044,False,0.0008001419544531391,0.0010974878818426994,False,T1,seed154
starbeast,0,0.0017704416994358655,0.0028956855719864893,1.0005953088105637,3254.7643206598304,0.95,0.0025417908370962213,0.003285074181164152,False,0.0025438149357461088,0.003285810897171523,False,T2,seed154
ecoevolity,0,0.002619545317770677,0.00202505844384748,0.999843608503624,4000.0,0.95,0.0006625927502857985,0.004133912806148657,True,0.0005974909836928589,0.003939441696547001,True,root,seed72
ecoevolity,0,0.0015499209497173685,0.0020953175706208927,1.001572873306073,3032.388402647811,0.95,0.0019472443555719374,0.0022436520217301004,False,0.0019506413223180734,0.0022439301784709987,False,T1,seed72
ecoevolity,0,0.003236122809302849,0.006812329315875393,0.9998323834443921,4000.0,0.95,0.006541513123769961,0.007089226997604308,False,0.006523063977197367,0.007059809836649287,False,T2,seed72
starbeast,0,0.002619545317770677,0.0013823733557549395,1.006279433899398,194.4959409701432,0.95,0.0005940205680462872,0.002459847555704976,False,0.0005361050629938462,0.002318605045992289,False,root,seed72
starbeast,0,0.0015499209497173685,0.002083269052011812,1.000012002907688,1791.6130180678704,0.95,0.001817372781988134,0.002384264373756469,False,0.001815488588151596,0.0023801667286940677,False,T1,seed72
starbeast,0,0.003236122809302849,0.0061162792274112076,0.9999335104947816,3528.7186720391355,0.95,0.005438247555112608,0.006876582019857569,False,0.005417179265154476,0.00684573190191065,False,T2,seed72
ecoevolity,0,0.002608757267029097,0.0020277200871930173,1.0000786422556105,4000.0,0.95,0.0006710889061758064,0.0041799741502124965,True,0.0005032232748781187,0.003802858630804929,True,root,seed74
ecoevolity,0,0.0013494666829089008,0.0020854020803459,0.999687155098192,3591.74191772741,0.95,0.0019412209883630407,0.0022346373386775034,False,0.0019435573469717433,0.00223586867579642,False,T1,seed74
ecoevolity,0,0.0011375226959571994,0.0017445741182766804,0.99975620574224,3557.796695569409,0.95,0.0016115506625747815,0.0018809895056346273,False,0.0016208114768626492,0.0018879958661834504,False,T2,seed74
starbeast,0,0.002608757267029097,0.0016206097960936349,1.0068323483624595,226.29070024355926,0.95,0.0005931943981938473,0.002773816858507293,True,0.0004645597178306342,0.00261403419808485,True,root,seed74
starbeast,0,0.0013494666829089008,0.0020311471347083734,1.0001228559177688,1799.725296006362,0.95,0.0017673724628549823,0.002319628459029873,False,0.0017632295784260966,0.002305981128448875,False,T1,seed74
starbeast,0,0.0011375226959571994,0.001783191981400163,1.000066225921895,2162.983329432782,0.95,0.0015487297262911741,0.0020425382955758407,False,0.001544466741294779,0.002034914408094875,False,T2,seed74
ecoevolity,0,0.0011062707389234844,0.004169462208758175,0.9997420285721579,4000.0,0.95,0.0038347038343649422,0.004531864416437602,False,0.0038240476993768773,0.00451529512313106,False,root,seed80
ecoevolity,0,0.00140760040780774,0.0022752116417717287,0.9999314475965996,3736.730236145068,0.95,0.0020066530918630135,0.002571886439193213,False,0.001976312230811412,0.002537837638060088,False,T1,seed80
ecoevolity,0,0.0016350680665191447,0.003450391744028897,1.0001145035196266,3745.7381685018154,0.95,0.00301446277386898,0.00392296725181189,False,0.003002341435427977,0.0039049079221662045,False,T2,seed80
starbeast,0,0.0011062707389234844,0.0037615416583830657,0.9999294375018128,1883.6719950609265,0.95,0.0032948371415245344,0.004269137100473823,False,0.0032803144946775323,0.004248702994290588,False,root,seed80
starbeast,0,0.00140760040780774,0.0024361002094436856,1.0000001021907516,2196.4785349093013,0.95,0.0020418182063670857,0.002885502771191438,False,0.0020364564573337506,0.002874775426459892,False,T1,seed80
starbeast,0,0.0016350680665191447,0.003192666351982829,1.0059293618100076,1889.2992449610574,0.95,0.002654161249749576,0.0038235080587439296,False,0.0026421451894167477,0.003793458666828658,False,T2,seed80
ecoevolity,0,0.0018456083327694,0.002005860874260844,1.0010060844446536,3366.104556169086,0.95,0.000624055474535812,0.0040700205065645504,True,0.0004439869549923333,0.0037510919740330563,True,root,seed64
ecoevolity,0,0.0009005922973191123,0.0010287252594304186,0.9999798841688208,2829.9499955738643,0.95,0.0009262294146802212,0.0011335253194925162,False,0.000923364313923084,0.0011274424211202686,False,T1,seed64
ecoevolity,0,0.0009805129279766118,0.0013221481361194278,1.0011040480738338,3454.0435392186428,0.95,0.0012093256388845649,0.0014410448007769476,False,0.0012050424935571235,0.0014353539869886981,False,T2,seed64
starbeast,0,0.0018456083327694,0.0014716553515491928,1.007348552434733,235.34355923433026,0.95,0.0006309507875446543,0.002797612103392568,True,0.0005260701631528172,0.002550895205258465,True,root,seed64
starbeast,0,0.0009005922973191123,0.0010402619081805618,1.0010495479577162,913.7404540757358,0.95,0.00088372745570368,0.0012173501298487536,True,0.0008756632677428273,0.0012049546258895078,True,T1,seed64
starbeast,0,0.0009805129279766118,0.001313808254960974,0.99992536029736,1273.8470455085828,0.95,0.0011320636596310908,0.0015178962266714545,False,0.0011336118342734072,0.0015183730618015035,False,T2,seed64
ecoevolity,0,0.0009709576468328277,0.002028877079502177,1.0000145746054574,4000.0,0.95,0.0006538263987448753,0.0041384754970606105,True,0.0005060381862354974,0.0038003883325366033,True,root,seed134
ecoevolity,0,0.0008322665298390764,0.001268783202290904,0.9996215167783165,3724.1394030652777,0.95,0.001156030945559581,0.0013836974872325587,False,0.0011556518504097805,0.0013815180854878162,False,T1,seed134
ecoevolity,0,0.003193230062550914,0.007526387256756513,1.0000322229729144,4000.0,0.95,0.00725354760398012,0.007814039310282836,False,0.007261791711327187,0.007817184018872438,False,T2,seed134
starbeast,0,0.0009709576468328277,0.001267794120214467,1.0059059216238138,230.57614460842862,0.95,0.00042865850733415743,0.0023497207358195147,True,0.0003648376144113963,0.0022107514209446033,True,root,seed134
starbeast,0,0.0008322665298390764,0.001315137214289877,1.0043186026034585,1391.4499637703302,0.95,0.0011270197023032047,0.0015245592969489836,False,0.00111781836086215,0.0015102206232819688,False,T1,seed134
starbeast,0,0.003193230062550914,0.006626119497312265,1.0011736113708274,3361.6245599741687,0.95,0.005882337575092617,0.007436624545419601,False,0.005905767371508994,0.007451279046686666,False,T2,seed134
ecoevolity,0,0.0016868279895997438,0.0019928000525271253,1.0005162630708937,4000.0,0.95,0.0006685621311526481,0.004133126458458827,True,0.0004738954703422882,0.003664021830583487,True,root,seed150
ecoevolity,0,0.0010943677534062336,0.0015214764226560025,1.000059112297878,3806.7183632420833,0.95,0.0013989722465124782,0.0016500419360259855,False,0.0014002570642421498,0.0016503940469642802,False,T1,seed150
ecoevolity,0,0.0015091978890627918,0.001955594119951372,0.999848703279538,3804.5474152197,0.95,0.0018142755510710234,0.0021039212624683846,False,0.0018131885770578508,0.0021010371619308945,False,T2,seed150
starbeast,0,0.0016868279895997438,0.001428709224170669,1.0253056615957783,213.025576206964,0.95,0.0005542815911476952,0.0025728194796998728,True,0.00046884067099761884,0.0024514270934736728,True,root,seed150
starbeast,0,0.0010943677534062336,0.0015182738426698405,1.0001236042445003,1439.2820315313986,0.95,0.0013134541838739169,0.0017439499218400393,False,0.001300655501806986,0.0017282109341738125,False,T1,seed150
starbeast,0,0.0015091978890627918,0.0020090355371636007,1.0007330389483238,1771.81209772819,0.95,0.001757994629805551,0.002295031670247851,False,0.0017485698057667488,0.0022795882278944172,False,T2,seed150
ecoevolity,0,0.0020376257610607677,0.002000170455489652,1.000021225969722,3112.2470904210804,0.95,0.0006721945731122793,0.004086156629538817,True,0.0005387519440110757,0.003741654124725654,True,root,seed87
ecoevolity,0,0.0008426388755923531,0.00129739600535615,0.9997383693788232,4000.0,0.95,0.0011852365910961589,0.0014160410055584064,False,0.0011895519098544926,0.0014192422594931425,False,T1,seed87
ecoevolity,0,0.001387708411398164,0.002210018057162391,1.0002837835686658,3520.0299839099152,0.95,0.002060195186200872,0.0023672209432622398,False,0.0020581094163937873,0.002363321113550173,False,T2,seed87
starbeast,0,0.0020376257610607677,0.0012950686229818251,1.0099360895840452,187.4575369220519,0.95,0.00029962835846771295,0.002380294303487385,True,0.00019397620667323942,0.002195120396245568,True,root,seed87
starbeast,0,0.0008426388755923531,0.0013232647812541074,1.0009118710711462,1561.252786294282,0.95,0.0011414447132311774,0.0015229958378638374,False,0.0011366272068620668,0.0015160728988935892,False,T1,seed87
starbeast,0,0.001387708411398164,0.002118409258540101,1.0009364884202294,1851.845654851914,0.95,0.0018551245922112933,0.0024350287932140197,False,0.0018407879276846199,0.002413736596547543,False,T2,seed87
ecoevolity,0,0.0015913950343665565,0.0020315632348973838,1.0003970601514742,4000.0,0.95,0.0007100131552987742,0.004155124961127149,True,0.0005587651607695087,0.003838120493971836,True,root,seed184
ecoevolity,0,0.000834469150574649,0.0012489181758520687,0.9996465539996828,4000.0,0.95,0.001135668827120792,0.0013678196534038945,False,0.0011351791094690315,0.001366825429578795,False,T1,seed184
ecoevolity,0,0.001139844338605582,0.0018203137403634856,0.9995398223985508,3502.0085624966664,0.95,0.0016817601359448086,0.001961219600621239,False,0.0016777170240065875,0.001955364343445564,False,T2,seed184
starbeast,0,0.0015913950343665565,0.0013414104916645829,1.0362124107064887,178.2683529741282,0.95,0.0004559111343022707,0.0026090378102606344,True,0.00037156364149005215,0.002395132973518981,True,root,seed184
starbeast,0,0.000834469150574649,0.001247955859637706,0.9999578891761136,971.1623933454407,0.95,0.0010699702507922224,0.0014506104903427585,False,0.0010669859481982312,0.0014456390706571712,False,T1,seed184
starbeast,0,0.001139844338605582,0.001819024395586232,0.9998692110584876,1339.8373404463127,0.95,0.001582577609386323,0.002091261630793365,False,0.00156461702341313,0.002069617915818272,False,T2,seed184
ecoevolity,0,0.00223634594142658,0.002017173414872844,0.9995924180022652,3972.9416868982817,0.95,0.0006750113169170112,0.0041124137845433405,True,0.0006075049344215704,0.003955733953495654,True,root,seed7
ecoevolity,0,0.0013143682574125511,0.0018752218005305974,0.9997275270449226,3254.1592672648994,0.95,0.001733277680111767,0.0020253551328520713,False,0.001728506614991506,0.0020100416017349927,False,T1,seed7
ecoevolity,0,0.0022441686587283114,0.003784621062548181,1.000367098174635,4000.0,0.95,0.003587220604943595,0.003990665030833821,False,0.0035907911339753866,0.003992015105513089,False,T2,seed7
starbeast,0,0.00223634594142658,0.0014760217440057007,1.0114578588571526,179.50555366550753,0.95,0.0005007611801190169,0.002913815488286939,True,0.00034439023141662265,0.0026307253890728547,True,root,seed7
starbeast,0,0.0013143682574125511,0.0017955199662703055,1.0003202779766622,1464.6472964800548,0.95,0.001555008041101807,0.002061472969539749,False,0.001543486540153921,0.0020463624307578017,False,T1,seed7
starbeast,0,0.0022441686587283114,0.0035882682890772117,1.0005500064342618,2157.5962076742467,0.95,0.003165341329898236,0.004073778322152689,False,0.0031438974016925825,0.004046734990014375,False,T2,seed7
ecoevolity,0,0.0009206123085476453,0.0020268435334034303,0.9999473498294571,3898.0634376435637,0.95,0.0006281130287796651,0.0041304353046319655,True,0.0004172966349919048,0.003697107270149724,True,root,seed101
